Player,Tm,Pos,Age,G,GS,PlID,TmID,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushYds/Att,RushTD/G,Tgt/G,Rec/G,RecYds/G,Yds/Rec,RecTD/G,Fmb/G,FL/G,TotTD/G,2PM/G,2PP/G,FPts,PosRk,OvRank,Yr,PPR/G,Starter,Next_Yr_PPG,Next_Yr_Starter
IsaiahPead,STL,RB,23,15,1,IsaiahPead2012,STL2012,0.0,0.0,0.0,0.0,0.0,0.667,3.6,5.4,0.0,0.267,0.2,1.067,5.33,0.0,0.133,0.067,0.0,0.0,0.0,8.0,137,439,2012,0.533,0,2.29,0.0
IsaiahStanback,JAX,WR,28,6,0,IsaiahStanback2012,JAX2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,191,507,2012,0.267,0,,
IsaiahWright,WAS,WR,23,14,6,IsaiahWright2020,WAS2020,0.0,0.071,0.0,0.0,0.0,0.214,1.143,5.33,0.0,2.5,1.929,14.071,7.3,0.0,0.214,0.071,0.0,0.0,0.0,46.3,136,293,2020,3.307,0,,
IsaiahZuber,NWE,WR,23,4,0,IsaiahZuber2020,NWE2020,0.0,0.0,0.0,0.0,0.0,0.5,5.25,10.5,0.0,0.5,0.5,7.25,14.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,186,486,2020,1.75,0,,
IshmaelHyman,TAM,WR,24,2,1,IshmaelHyman2019,TAM2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,179,469,2019,2.7,0,,
ItoSmith,DAL,RB,26,1,0,ItoSmith2021,DAL2021,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4,129,485,2021,6.4,0,,
ItoSmith,ATL,RB,25,14,0,ItoSmith2020,ATL2020,0.0,0.0,0.0,0.0,0.0,4.5,19.143,4.25,0.071,1.857,1.214,5.357,4.41,0.0,0.071,0.0,0.071,0.0,0.0,57.3,74,265,2020,4.093,0,6.4,0.0
ItoSmith,ATL,RB,24,7,0,ItoSmith2019,ATL2019,0.0,0.0,0.0,0.0,0.0,3.143,15.143,4.82,0.143,2.0,1.571,12.429,7.91,0.0,0.0,0.0,0.143,0.0,0.0,36.3,85,308,2019,5.186,0,4.093,0.0
ItoSmith,ATL,RB,23,14,0,ItoSmith2018,ATL2018,0.0,0.0,0.0,0.0,0.0,6.429,22.5,3.5,0.286,2.286,1.929,10.857,5.63,0.0,0.071,0.0,0.286,0.0,0.0,97.7,53,177,2018,6.979,0,5.186,0.0
JDMcKissic,WAS,RB,28,11,3,JDMcKissic2021,WAS2021,0.0,0.0,0.0,0.0,0.0,4.364,19.273,4.42,0.182,4.818,3.909,36.091,9.23,0.182,0.0,0.0,0.364,0.0,0.0,127.9,50,141,2021,11.627,0,,
JDMcKissic,WAS,RB,27,16,7,JDMcKissic2020,WAS2020,0.0,0.0,0.0,0.0,0.0,5.312,22.812,4.29,0.062,6.875,5.0,36.812,7.36,0.125,0.188,0.062,0.188,0.0,0.0,191.4,34,71,2020,11.962,0,11.627,0.0
JDMcKissic,DET,RB,26,16,3,JDMcKissic2019,DET2019,0.0,0.0,0.0,0.0,0.0,2.375,12.812,5.39,0.0,2.625,2.125,14.562,6.85,0.062,0.0,0.0,0.062,0.0,0.0,83.8,63,202,2019,5.238,0,11.962,0.0
JDMcKissic,SEA,WR,25,5,0,JDMcKissic2018,SEA2018,0.0,0.0,0.0,0.0,0.0,0.6,1.6,2.67,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,201,536,2018,0.16,0,5.238,0.0
JDMcKissic,SEA,WR,24,13,1,JDMcKissic2017,SEA2017,0.0,0.0,0.0,0.0,0.0,3.538,14.385,4.07,0.077,3.538,2.615,20.462,7.82,0.154,0.0,0.0,0.231,0.0,0.0,97.3,66,171,2017,7.485,0,0.16,0.0
JDMcKissic,SEA,WR,23,1,0,JDMcKissic2016,SEA2016,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,185,477,2016,3.8,0,7.485,0.0
JJArcegaWhiteside,PHI,WR,25,16,2,JJArcegaWhiteside2021,PHI2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.125,2.25,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,192,495,2021,0.35,0,,
JJArcegaWhiteside,PHI,WR,24,8,0,JJArcegaWhiteside2020,PHI2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,10.625,21.25,0.0,0.0,0.0,0.125,0.125,0.0,20.5,150,390,2020,2.562,0,0.35,0.0
JJArcegaWhiteside,PHI,WR,23,16,5,JJArcegaWhiteside2019,PHI2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.625,10.562,16.9,0.062,0.0,0.0,0.062,0.0,0.0,32.9,132,321,2019,2.056,0,2.562,0.0
JJJones,2TM,WR,26,4,0,JJJones2018,2TM2018,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.75,3.0,0.0,0.5,0.25,0.0,0.0,0.0,-0.7,242,546,2018,-0.175,0,,
JJNelson,OAK,WR,27,2,1,JJNelson2019,OAK2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,18.0,9.0,0.5,0.0,0.0,0.5,0.0,0.0,13.6,155,404,2019,6.8,0,,
JJNelson,ARI,WR,26,14,2,JJNelson2018,ARI2018,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,1.357,0.5,4.571,9.14,0.0,0.0,0.0,0.0,0.0,0.0,13.4,164,401,2018,0.957,0,6.8,0.0
JJNelson,ARI,WR,25,16,5,JJNelson2017,ARI2017,0.0,0.0,0.0,0.0,0.0,0.188,2.312,12.33,0.0,3.812,1.812,31.75,17.52,0.125,0.062,0.062,0.125,0.0,0.0,93.5,65,175,2017,5.844,0,0.957,0.0
JJNelson,ARI,WR,24,15,6,JJNelson2016,ARI2016,0.0,0.0,0.0,0.0,0.0,0.267,5.533,20.75,0.067,4.933,2.267,37.867,16.71,0.4,0.067,0.067,0.467,0.0,0.0,139.1,46,132,2016,9.273,0,5.844,0.0
JJNelson,ARI,WR,23,11,2,JJNelson2015,ARI2015,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,2.455,1.0,27.182,27.18,0.182,0.091,0.091,0.182,0.0,0.0,50.9,96,263,2015,4.627,0,9.273,0.0
JJTaylor,NWE,RB,23,5,0,JJTaylor2021,NWE2021,0.0,0.0,0.0,0.0,0.0,3.8,7.4,1.95,0.4,0.8,0.8,1.6,2.0,0.0,0.2,0.2,0.4,0.0,0.0,18.5,112,399,2021,3.7,0,,
JJTaylor,NWE,RB,22,6,0,JJTaylor2020,NWE2020,0.0,0.0,0.0,0.0,0.0,3.833,18.333,4.78,0.0,0.333,0.167,0.667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,118,434,2020,2.067,0,3.7,0.0
JKDobbins,BAL,RB,22,15,1,JKDobbins2020,BAL2020,0.0,0.0,0.0,0.0,0.0,8.933,53.667,6.01,0.6,1.6,1.2,8.0,6.67,0.0,0.133,0.0,0.6,0.133,0.0,168.5,17,94,2020,11.233,0,,
JMonMoore,GNB,WR,23,12,0,JMonMoore2018,GNB2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.167,1.25,7.5,0.0,0.083,0.083,0.0,0.0,0.0,1.5,240,526,2018,0.125,0,,
JPHoltz,2TM,TE,26,15,7,JPHoltz2019,2TM2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.467,6.067,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,80,387,2019,1.073,0,,
JaMarcusBradley,CLE,WR,25,5,0,JaMarcusBradley2021,CLE2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,12.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,174,446,2021,2.08,0,,
JaMarcusBradley,CLE,WR,24,3,1,JaMarcusBradley2020,CLE2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667,1.667,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,180,445,2020,3.667,0,2.08,0.0
JaMarrChase,CIN,WR,21,17,17,JaMarrChase2021,CIN2021,0.0,0.0,0.0,0.0,0.0,0.412,1.235,3.0,0.0,7.529,4.765,85.588,17.96,0.765,0.118,0.059,0.765,0.0,0.0,304.6,3,16,2021,17.918,0,,
JaQuanHardy,DAL,RB,24,3,0,JaQuanHardy2021,DAL2021,0.0,0.0,0.0,0.0,0.0,1.333,9.667,7.25,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,8.9,123,460,2021,2.967,0,,
JabarGaffney,MIA,WR,32,3,0,JabarGaffney2012,MIA2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,1.333,22.667,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,156,416,2012,3.6,0,,
JaceAmaro,TEN,TE,24,3,0,JaceAmaro2016,TEN2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,1.0,19.667,19.67,0.0,0.0,0.0,0.0,0.0,0.0,8.9,84,430,2016,2.967,0,,
JaceAmaro,NYJ,TE,22,14,4,JaceAmaro2014,NYJ2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.786,2.714,24.643,9.08,0.143,0.071,0.0,0.143,0.0,0.0,84.5,29,199,2014,6.036,0,2.967,0.0
JaceSternberger,GNB,TE,24,12,0,JaceSternberger2020,GNB2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,9.5,9.5,0.083,0.0,0.0,0.083,0.0,0.0,29.4,65,346,2020,2.45,0,,
JackDoyle,IND,TE,31,17,14,JackDoyle2021,IND2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.529,1.706,17.765,10.41,0.176,0.0,0.0,0.176,0.059,0.0,79.2,27,221,2021,4.659,0,,
JackDoyle,IND,TE,30,14,12,JackDoyle2020,IND2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357,1.643,17.929,10.91,0.214,0.071,0.071,0.214,0.0,0.0,64.1,36,251,2020,4.579,0,4.659,0.0
JackDoyle,IND,TE,29,16,16,JackDoyle2019,IND2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.688,28.0,10.42,0.25,0.062,0.0,0.25,0.0,0.0,111.8,18,152,2019,6.988,0,4.579,0.0
JackDoyle,IND,TE,28,6,6,JackDoyle2018,IND2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.333,40.833,9.42,0.333,0.167,0.167,0.333,0.0,0.0,60.5,36,252,2018,10.083,0,6.988,0.0
JackDoyle,IND,TE,27,15,15,JackDoyle2017,IND2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.333,46.0,8.63,0.267,0.133,0.133,0.267,0.0,0.0,169.0,9,83,2017,11.267,0,10.083,0.0
JackDoyle,IND,TE,26,16,14,JackDoyle2016,IND2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.688,3.688,36.5,9.9,0.312,0.062,0.062,0.312,0.0,0.0,145.4,13,125,2016,9.088,0,11.267,0.0
JackDoyle,IND,TE,25,16,2,JackDoyle2015,IND2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.75,4.5,6.0,0.062,0.0,0.0,0.062,0.0,0.0,25.2,67,355,2015,1.575,0,9.088,0.0
JackDoyle,IND,TE,24,16,1,JackDoyle2014,IND2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,1.125,7.375,6.56,0.125,0.0,0.0,0.125,0.0,0.0,41.8,49,293,2014,2.612,0,1.575,0.0
JackDoyle,IND,TE,23,15,4,JackDoyle2013,IND2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.333,1.267,3.8,0.0,0.0,0.0,0.0,0.0,0.0,6.9,95,440,2013,0.46,0,2.612,0.0
JackStoll,PHI,TE,23,16,5,JackStoll2021,PHI2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.25,1.375,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.2,102,489,2021,0.388,0,,
JackieBattle,TEN,RB,31,16,1,JackieBattle2014,TEN2014,0.0,0.0,0.0,0.0,0.0,0.312,0.562,1.8,0.062,0.312,0.312,1.75,5.6,0.0,0.0,0.0,0.062,0.0,0.0,14.7,126,397,2014,0.919,0,,
JackieBattle,TEN,RB,30,16,0,JackieBattle2013,TEN2013,0.0,0.0,0.0,0.0,0.0,2.25,8.875,3.94,0.062,0.312,0.25,2.25,9.0,0.0,0.0,0.0,0.062,0.0,0.0,27.8,87,322,2013,1.738,0,0.919,0.0
JackieBattle,SDG,RB,29,16,5,JackieBattle2012,SDG2012,0.0,0.0,0.0,0.0,0.0,5.938,19.438,3.27,0.188,0.938,0.938,6.75,7.2,0.062,0.0,0.0,0.25,0.0,0.0,80.9,48,198,2012,5.056,0,1.738,0.0
JacobEason,IND,QB,24,1,0,JacobEason2021,IND2021,2.0,5.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,82,589,2021,-1.0,0,,
JacobHester,DEN,RB,27,3,0,JacobHester2012,DEN2012,0.0,0.0,0.0,0.0,0.0,5.667,27.0,4.76,0.667,0.333,0.333,2.333,7.0,0.0,0.0,0.0,0.667,0.0,0.0,21.8,100,345,2012,7.267,0,,
JacobHollister,JAX,TE,28,7,2,JacobHollister2021,JAX2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.286,7.857,6.11,0.143,0.0,0.0,0.143,0.0,0.0,20.5,71,384,2021,2.929,0,,
JacobHollister,SEA,TE,27,16,5,JacobHollister2020,SEA2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.562,13.062,8.36,0.188,0.0,0.0,0.188,0.062,0.0,65.9,37,244,2020,4.119,0,2.929,0.0
JacobHollister,SEA,TE,26,11,3,JacobHollister2019,SEA2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364,3.727,31.727,8.51,0.273,0.0,0.0,0.273,0.0,0.0,93.9,27,181,2019,8.536,0,4.119,0.0
JacobHollister,NWE,TE,25,8,1,JacobHollister2018,NWE2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,89,431,2018,1.15,0,8.536,0.0
JacobHollister,NWE,TE,24,15,1,JacobHollister2017,NWE2017,0.0,0.0,0.0,0.0,0.0,0.067,0.333,5.0,0.0,0.733,0.267,2.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7,84,435,2017,0.58,0,1.15,0.0
JacobTamme,ATL,TE,31,8,5,JacobTamme2016,ATL2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,2.75,26.25,9.55,0.375,0.0,0.0,0.375,0.0,0.0,61.0,38,240,2016,7.625,0,,
JacobTamme,ATL,TE,30,15,8,JacobTamme2015,ATL2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.933,43.8,11.14,0.067,0.0,0.0,0.067,0.0,0.0,130.7,19,130,2015,8.713,0,7.625,0.0
JacobTamme,DEN,TE,29,15,0,JacobTamme2014,DEN2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867,0.933,7.267,7.79,0.133,0.067,0.067,0.133,0.0,0.0,34.9,50,304,2014,2.327,0,8.713,0.0
JacobTamme,DEN,TE,28,16,1,JacobTamme2013,DEN2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562,1.25,11.5,9.2,0.062,0.0,0.0,0.062,0.0,0.0,44.4,51,281,2013,2.775,0,2.327,0.0
JacobTamme,DEN,TE,27,16,8,JacobTamme2012,DEN2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312,3.25,34.688,10.67,0.125,0.0,0.0,0.125,0.0,0.0,119.5,26,146,2012,7.469,0,2.775,0.0
JacobyBrissett,MIA,QB,29,11,5,JacobyBrissett2021,MIA2021,12.818,20.455,116.636,0.455,0.364,1.727,6.364,3.68,0.091,0.0,0.0,0.0,0.0,0.0,0.545,0.273,0.091,0.0,0.091,72.3,39,236,2021,6.573,0,,
JacobyBrissett,IND,QB,28,11,0,JacobyBrissett2020,IND2020,0.182,0.727,1.545,0.0,0.0,1.545,1.727,1.12,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,20.6,49,389,2020,1.873,0,6.573,0.0
JacobyBrissett,IND,QB,27,15,15,JacobyBrissett2019,IND2019,18.133,29.8,196.133,1.2,0.4,3.733,15.2,4.07,0.267,0.067,0.067,0.133,2.0,0.0,0.467,0.333,0.267,0.0,0.067,217.7,23,61,2019,14.513,1,1.873,0.0
JacobyBrissett,IND,QB,26,4,0,JacobyBrissett2018,IND2018,0.5,1.0,0.5,0.0,0.0,1.75,-1.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,73,545,2018,-0.15,0,14.513,1.0
JacobyBrissett,IND,QB,25,16,15,JacobyBrissett2017,IND2017,17.25,29.312,193.625,0.812,0.438,3.938,16.25,4.13,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.188,0.25,0.0,0.0,205.9,20,49,2017,12.869,1,-0.15,0.0
JacobyBrissett,NWE,QB,24,3,2,JacobyBrissett2016,NWE2016,11.333,18.333,133.333,0.0,0.0,5.333,27.667,5.19,0.333,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.333,0.0,0.0,28.3,44,332,2016,9.433,0,12.869,1.0
JacobyFord,OAK,WR,26,14,1,JacobyFord2013,OAK2013,0.0,0.0,0.0,0.0,0.0,0.357,1.071,3.0,0.0,1.714,0.929,7.071,7.62,0.0,0.286,0.071,0.0,0.0,0.0,22.4,144,342,2013,1.6,0,,
JacobyJones,BAL,WR,30,16,0,JacobyJones2014,BAL2014,0.0,0.0,0.0,0.0,0.0,0.188,1.0,5.33,0.0,1.125,0.562,8.188,14.56,0.0,0.25,0.125,0.062,0.0,0.0,25.7,126,332,2014,1.606,0,,
JacobyJones,BAL,WR,29,12,9,JacobyJones2013,BAL2013,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,5.667,3.083,37.917,12.3,0.167,0.0,0.0,0.25,0.0,0.0,100.5,70,180,2013,8.375,0,1.606,0.0
JacobyJones,BAL,WR,28,16,3,JacobyJones2012,BAL2012,0.0,0.0,0.0,0.0,0.0,0.062,0.375,6.0,0.0,3.438,1.875,25.375,13.53,0.062,0.125,0.0,0.25,0.0,0.0,95.2,69,179,2012,5.95,0,8.375,0.0
JacquesPatrick,SFO,RB,24,2,0,JacquesPatrick2021,SFO2021,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,155,565,2021,0.6,0,,
JacquizzRodgers,TAM,RB,28,16,0,JacquizzRodgers2018,TAM2018,0.0,0.0,0.0,0.0,0.0,2.062,6.625,3.21,0.062,2.812,2.375,19.0,8.0,0.0,0.062,0.062,0.062,0.0,0.0,83.0,75,204,2018,5.188,0,,
JacquizzRodgers,TAM,RB,27,16,4,JacquizzRodgers2017,TAM2017,0.0,0.0,0.0,0.0,0.0,4.0,15.25,3.81,0.062,0.688,0.562,4.625,8.22,0.0,0.0,0.0,0.062,0.0,0.0,46.8,76,271,2017,2.925,0,5.188,0.0
JacquizzRodgers,TAM,RB,26,10,5,JacquizzRodgers2016,TAM2016,0.0,0.0,0.0,0.0,0.0,12.9,56.0,4.34,0.2,1.6,1.3,9.8,7.54,0.0,0.0,0.0,0.2,0.0,0.0,90.8,47,193,2016,9.08,0,2.925,0.0
JacquizzRodgers,CHI,RB,25,5,0,JacquizzRodgers2015,CHI2015,0.0,0.0,0.0,0.0,0.0,2.8,8.2,2.93,0.0,0.6,0.2,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,133,459,2015,1.22,0,9.08,0.0
JacquizzRodgers,ATL,RB,24,16,1,JacquizzRodgers2014,ATL2014,0.0,0.0,0.0,0.0,0.0,3.625,13.562,3.74,0.062,2.5,1.812,10.812,5.97,0.062,0.062,0.0,0.125,0.0,0.0,80.0,66,205,2014,5.0,0,1.22,0.0
JacquizzRodgers,ATL,RB,23,15,4,JacquizzRodgers2013,ATL2013,0.0,0.0,0.0,0.0,0.0,6.4,22.133,3.46,0.133,4.2,3.467,22.733,6.56,0.133,0.067,0.067,0.267,0.0,0.0,141.3,41,122,2013,9.42,0,5.0,0.0
JacquizzRodgers,ATL,RB,22,16,0,JacquizzRodgers2012,ATL2012,0.0,0.0,0.0,0.0,0.0,5.875,22.625,3.85,0.062,3.688,3.312,25.125,7.58,0.062,0.0,0.0,0.125,0.0,0.0,141.4,36,120,2012,8.838,0,9.42,0.0
JaedenGraham,ATL,TE,25,16,0,JaedenGraham2020,ATL2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.188,1.562,8.33,0.0,0.0,0.0,0.0,0.0,0.0,5.5,99,496,2020,0.344,0,,
JaedenGraham,ATL,TE,24,16,0,JaedenGraham2019,ATL2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.562,9.312,16.56,0.062,0.0,0.0,0.062,0.0,0.0,29.9,54,334,2019,1.869,0,0.344,0.0
JaelenStrong,2TM,WR,23,2,0,JaelenStrong2017,2TM2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,19.0,12.67,0.5,0.0,0.0,0.5,0.0,0.0,12.8,149,413,2017,6.4,0,,
JaelenStrong,HOU,WR,22,8,2,JaelenStrong2016,HOU2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.75,16.375,9.36,0.0,0.0,0.0,0.0,0.0,0.0,27.1,142,339,2016,3.388,0,6.4,0.0
JaelenStrong,HOU,WR,21,10,1,JaelenStrong2015,HOU2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.4,16.1,11.5,0.3,0.0,0.0,0.3,0.0,0.0,48.1,101,267,2015,4.81,0,3.388,0.0
JaelonDarden,TAM,WR,22,9,0,JaelonDarden2021,TAM2021,0.0,0.0,0.0,0.0,0.0,0.111,1.222,11.0,0.0,1.333,0.667,4.778,7.17,0.0,0.0,0.0,0.0,0.0,0.0,11.4,182,440,2021,1.267,0,,
JakeBallard,ARI,TE,26,8,3,JakeBallard2013,ARI2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.875,9.375,10.71,0.25,0.0,0.0,0.25,0.0,0.0,26.5,54,324,2013,3.312,0,,
JakeButt,DEN,TE,25,5,1,JakeButt2020,DEN2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,111,528,2020,0.5,0,,
JakeButt,DEN,TE,23,3,3,JakeButt2018,DEN2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333,2.667,28.333,10.63,0.0,0.0,0.0,0.0,0.0,0.0,16.5,80,384,2018,5.5,0,0.5,0.0
JakeFromm,NYG,QB,23,3,2,JakeFromm2021,NYG2021,9.0,20.0,70.0,0.333,1.0,2.667,21.667,8.13,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0,10.9,60,443,2021,3.633,0,,
JakeFunk,LAR,RB,23,10,0,JakeFunk2021,LAR2021,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,161,578,2021,0.05,0,,
JakeKumerow,BUF,WR,29,15,2,JakeKumerow2021,BUF2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.133,1.867,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,201,507,2021,0.32,0,,
JakeKumerow,BUF,WR,28,6,0,JakeKumerow2020,BUF2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,3.667,22.0,0.167,0.0,0.0,0.167,0.0,0.0,9.2,174,463,2020,1.533,0,0.32,0.0
JakeKumerow,GNB,WR,27,14,4,JakeKumerow2019,GNB2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.857,15.643,18.25,0.071,0.0,0.0,0.071,0.0,0.0,39.9,114,293,2019,2.85,0,1.533,0.0
JakeKumerow,GNB,WR,26,5,2,JakeKumerow2018,GNB2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.6,20.6,12.88,0.2,0.0,0.0,0.2,0.0,0.0,24.3,144,353,2018,4.86,0,2.85,0.0
JakeLocker,TEN,QB,26,7,5,JakeLocker2014,TEN2014,12.286,20.857,141.857,0.714,1.0,3.143,20.286,6.45,0.143,0.0,0.0,0.0,0.0,0.0,0.429,0.143,0.143,0.0,0.0,63.9,39,240,2014,9.129,0,,
JakeLocker,TEN,QB,25,7,7,JakeLocker2013,TEN2013,15.857,26.143,179.429,1.143,0.571,3.429,22.143,6.46,0.286,0.0,0.0,0.0,0.0,0.0,0.429,0.143,0.286,0.0,0.0,99.7,37,181,2013,14.243,1,9.129,0.0
JakeLocker,TEN,QB,24,11,11,JakeLocker2012,TEN2012,16.091,28.545,197.818,0.909,1.0,3.727,26.455,7.1,0.091,0.091,0.0,0.0,0.0,0.0,0.364,0.364,0.091,0.0,0.0,132.1,28,132,2012,12.009,1,14.243,1.0
JakeLuton,JAX,QB,24,3,3,JakeLuton2020,JAX2020,20.0,36.667,208.0,0.667,2.0,0.333,4.333,13.0,0.333,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.333,0.0,0.0,28.3,46,353,2020,9.433,0,,
JakeOConnell,KAN,TE,27,8,0,JakeOConnell2012,KAN2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,2.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,85,456,2012,0.6,0,,
JakeRudock,DET,QB,24,3,0,JakeRudock2017,DET2017,1.0,1.667,8.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,72,532,2017,-0.333,0,,
JakeStoneburner,MIA,TE,26,11,1,JakeStoneburner2015,MIA2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,4.273,9.4,0.182,0.0,0.0,0.182,0.0,0.0,21.7,61,371,2015,1.973,0,,
